2020
193784.000
F 						 G 					  H 	 Porcent Med. 		Psi

0.423818886280060 	 0.052194844931364 		 91716 		 47.33 		 0.052194844931364
0.424216359853745 	 0.039389438927174 		 92458 		 47.71 		 0.039389438927174
0.410263836383820 	 0.042872510850430 		 104428 		 53.89 		 0.042872510850430
0.429909765720367 	 0.044921372085810 		 84106 		 43.40 		 0.044921372085810
0.432035505771637 	 0.037955231964588 		 86841 		 44.81 		 0.037955231964588
0.445488035678864 	 0.086462117731571 		 87523 		 45.17 		 0.086462117731571
0.431181639432907 	 0.039389438927174 		 85397 		 44.07 		 0.039389438927174
0.444819033145905 	 0.040260203182697 		 93203 		 48.10 		 0.040260203182697
0.436317980289459 	 0.040055319666862 		 92807 		 47.89 		 0.040055319666862
0.428353548049927 	 0.036008808761835 		 96134 		 49.61 		 0.036008808761835
0.413074046373367 	 0.041796855628490 		 102275 		 52.78 		 0.041796855628490
0.431282162666321 	 0.040465094149113 		 96332 		 49.71 		 0.040465094149113
0.415363192558289 	 0.047687344253063 		 103706 		 53.52 		 0.047687344253063
0.433045089244843 	 0.049992315471172 		 89049 		 45.95 		 0.049992315471172
0.408234745264053 	 0.046355579048395 		 94212 		 48.62 		 0.046355579048395
0.435250878334045 	 0.044665262103081 		 91967 		 47.46 		 0.044665262103081
0.441678404808044 	 0.038723554462194 		 84591 		 43.65 		 0.038723554462194
0.405395507812500 	 0.027915790677071 		 91595 		 47.27 		 0.027915790677071
0.430345743894577 	 0.038877218961716 		 97859 		 50.50 		 0.038877218961716
0.427527844905853 	 0.052399732172489 		 92893 		 47.94 		 0.052399732172489
0.426003187894821 	 0.035906367003918 		 86645 		 44.71 		 0.035906367003918
0.455415904521942 	 0.034984380006790 		 83105 		 42.89 		 0.034984380006790
0.423880249261856 	 0.153818562626839 		 87443 		 45.12 		 0.153818562626839
0.420826941728592 	 0.042616404592991 		 92119 		 47.54 		 0.042616404592991
0.417418748140335 	 0.138298422098160 		 88987 		 45.92 		 0.138298422098160
0.449510902166367 	 0.038518674671650 		 92697 		 47.84 		 0.038518674671650
0.429833024740219 	 0.040977306663990 		 86833 		 44.81 		 0.040977306663990
0.433678656816483 	 0.049941096454859 		 88890 		 45.87 		 0.049941096454859
0.422070115804672 	 0.077293448150158 		 88604 		 45.72 		 0.077293448150158
0.421444654464722 	 0.039901651442051 		 95798 		 49.44 		 0.039901651442051
0.431651145219803 	 0.035701476037502 		 91940 		 47.44 		 0.035701476037502
0.430438697338104 	 0.052860725671053 		 91384 		 47.16 		 0.052860725671053
0.431467831134796 	 0.035803921520710 		 84548 		 43.63 		 0.035803921520710
0.403523266315460 	 0.089689075946808 		 98309 		 50.73 		 0.089689075946808
0.450457692146301 	 0.031347639858723 		 96169 		 49.63 		 0.031347639858723
0.433869689702988 	 0.038877222687006 		 92807 		 47.89 		 0.038877222687006
0.426134169101715 	 0.034984376281500 		 95078 		 49.06 		 0.034984376281500
0.422741979360580 	 0.047431237995625 		 103308 		 53.31 		 0.047431237995625
0.410623550415039 	 0.070378519594669 		 103476 		 53.40 		 0.070378519594669
0.446821093559265 	 0.036264911293983 		 91013 		 46.97 		 0.036264911293983
0.419296920299530 	 0.038928445428610 		 104575 		 53.96 		 0.038928445428610
0.420711189508438 	 0.064488030970097 		 80549 		 41.57 		 0.064488030970097
0.427774339914322 	 0.034625828266144 		 90215 		 46.55 		 0.034625828266144
0.425076395273209 	 0.035035599023104 		 98881 		 51.03 		 0.035035599023104
0.442893177270889 	 0.099421195685863 		 100081 		 51.65 		 0.099421195685863
0.435720235109329 	 0.040516313165426 		 92699 		 47.84 		 0.040516313165426
0.442504703998566 	 0.043845720589161 		 85432 		 44.09 		 0.043845720589161
0.494203776121140 	 0.033242844045162 		 85519 		 44.13 		 0.033242844045162
0.415543198585510 	 0.049633767455816 		 104356 		 53.85 		 0.049633767455816
0.433444738388062 	 0.038877222687006 		 97778 		 50.46 		 0.038877222687006
0.413967788219452 	 0.075398243963718 		 103235 		 53.27 		 0.075398243963718
0.439492672681808 	 0.047072678804398 		 93283 		 48.14 		 0.047072678804398
0.446311324834824 	 0.040823645889759 		 105001 		 54.18 		 0.040823645889759
0.450674086809158 	 0.038979664444923 		 86509 		 44.64 		 0.038979664444923
0.441928058862686 	 0.042257852852345 		 91642 		 47.29 		 0.042257852852345
0.416670858860016 	 0.045843359082937 		 91235 		 47.08 		 0.045843359082937
0.454099655151367 	 0.035445369780064 		 88669 		 45.76 		 0.035445369780064
0.432628542184830 	 0.040055312216282 		 98917 		 51.04 		 0.040055312216282
0.456025928258896 	 0.038672331720591 		 100001 		 51.60 		 0.038672331720591
0.459383785724640 	 0.038057677447796 		 89758 		 46.32 		 0.038057677447796
0.444260030984879 	 0.035445369780064 		 87472 		 45.14 		 0.035445369780064
0.445133119821548 	 0.059724427759647 		 85813 		 44.28 		 0.059724427759647
0.475388824939728 	 0.040413871407509 		 81406 		 42.01 		 0.040413871407509
0.458532720804214 	 0.039696767926216 		 79506 		 41.03 		 0.039696767926216
0.435840606689453 	 0.037596680223942 		 97245 		 50.18 		 0.037596680223942
0.448084026575089 	 0.032730627804995 		 86921 		 44.85 		 0.032730627804995
0.443365275859833 	 0.036777131259441 		 94168 		 48.59 		 0.036777131259441
0.444012552499771 	 0.053526610136032 		 94310 		 48.67 		 0.053526610136032
0.416571736335754 	 0.036213696002960 		 96933 		 50.02 		 0.036213696002960
0.426390618085861 	 0.038877222687006 		 97376 		 50.25 		 0.038877222687006
